,dateRep,deaths,countriesAndTerritories,flag
961,2020-02-02,0,Cambodia,0.0
1054,2020-02-02,0,Canada,0.0
1120,2020-02-02,0,Cases_on_an_international_conveyance_Japan,0.0
1234,2020-02-02,304,China,6.0
1357,2020-02-02,0,Croatia,0.0
1459,2020-02-02,0,Czech_Republic,0.0
1552,2020-02-02,0,Denmark,0.0
1630,2020-02-02,0,Dominican_Republic,0.0
1708,2020-02-02,0,Ecuador,0.0
1787,2020-02-02,0,Egypt,0.0
1878,2020-02-02,0,Estonia,0.0
1979,2020-02-02,0,Finland,0.0
2062,2020-02-02,0,France,0.0
2160,2020-02-02,0,Georgia,0.0
2243,2020-02-02,0,Germany,0.0
2336,2020-02-02,0,Greece,0.0
2490,2020-02-02,0,Iceland,0.0
2572,2020-02-02,0,India,0.0
2648,2020-02-02,0,Indonesia,0.0
2731,2020-02-02,0,Iran,0.0
2812,2020-02-02,0,Iraq,0.0
2893,2020-02-02,0,Ireland,0.0
2975,2020-02-02,0,Israel,0.0
3058,2020-02-02,0,Italy,0.0
3151,2020-02-02,0,Japan,0.0
3268,2020-02-02,0,Kuwait,0.0
3367,2020-02-02,0,Lebanon,0.0
3459,2020-02-02,0,Lithuania,0.0
3535,2020-02-02,0,Luxembourg,0.0
3619,2020-02-02,0,Malaysia,0.0
3731,2020-02-02,0,Mexico,0.0
3815,2020-02-02,0,Monaco,0.0
3921,2020-02-02,0,Nepal,0.0
4004,2020-02-02,0,Netherlands,0.0
4083,2020-02-02,0,New_Zealand,0.0
4161,2020-02-02,0,Nigeria,0.0
4235,2020-02-02,0,North_Macedonia,0.0
4318,2020-02-02,0,Norway,0.0
4395,2020-02-02,0,Oman,0.0
4473,2020-02-02,0,Pakistan,0.0
4608,2020-02-02,1,Philippines,0.0
4724,2020-02-02,0,Qatar,0.0
4805,2020-02-02,0,Romania,0.0
4883,2020-02-02,0,Russia,0.0
4982,2020-02-02,0,San_Marino,0.0
5116,2020-02-02,0,Singapore,0.0
5252,2020-02-02,0,South_Korea,0.0
5335,2020-02-02,0,Spain,0.0
5409,2020-02-02,0,Sri_Lanka,0.0
5504,2020-02-02,0,Sweden,0.0
5587,2020-02-02,0,Switzerland,0.0
5668,2020-02-02,0,Taiwan,0.0
5744,2020-02-02,0,Thailand,0.0
5874,2020-02-02,0,United_Arab_Emirates,0.0
5957,2020-02-02,0,United_Kingdom,0.0
6046,2020-02-02,0,United_States_of_America,0.0
6148,2020-02-02,0,Vietnam,0.0
38,2020-02-03,0,Afghanistan,0.0
130,2020-02-03,0,Algeria,0.0
233,2020-02-03,0,Armenia,0.0
316,2020-02-03,0,Australia,0.0
399,2020-02-03,0,Austria,0.0
475,2020-02-03,0,Azerbaijan,0.0
562,2020-02-03,0,Bahrain,0.0
650,2020-02-03,0,Belarus,0.0
733,2020-02-03,0,Belgium,0.0
851,2020-02-03,0,Brazil,0.0
960,2020-02-03,0,Cambodia,0.0
1053,2020-02-03,0,Canada,0.0
1119,2020-02-03,0,Cases_on_an_international_conveyance_Japan,0.0
1233,2020-02-03,361,China,7.0
1356,2020-02-03,0,Croatia,0.0
1458,2020-02-03,0,Czech_Republic,0.0
1551,2020-02-03,0,Denmark,0.0
1629,2020-02-03,0,Dominican_Republic,0.0
1707,2020-02-03,0,Ecuador,0.0
1786,2020-02-03,0,Egypt,0.0
1877,2020-02-03,0,Estonia,0.0
1978,2020-02-03,0,Finland,0.0
2061,2020-02-03,0,France,0.0
2159,2020-02-03,0,Georgia,0.0
2242,2020-02-03,0,Germany,0.0
2335,2020-02-03,0,Greece,0.0
2489,2020-02-03,0,Iceland,0.0
2571,2020-02-03,0,India,0.0
2647,2020-02-03,0,Indonesia,0.0
2730,2020-02-03,0,Iran,0.0
2811,2020-02-03,0,Iraq,0.0
2892,2020-02-03,0,Ireland,0.0
2974,2020-02-03,0,Israel,0.0
3057,2020-02-03,0,Italy,0.0
3150,2020-02-03,0,Japan,0.0
3267,2020-02-03,0,Kuwait,0.0
3366,2020-02-03,0,Lebanon,0.0
3458,2020-02-03,0,Lithuania,0.0
3534,2020-02-03,0,Luxembourg,0.0
3618,2020-02-03,0,Malaysia,0.0
3730,2020-02-03,0,Mexico,0.0
3814,2020-02-03,0,Monaco,0.0
3920,2020-02-03,0,Nepal,0.0
4003,2020-02-03,0,Netherlands,0.0
4082,2020-02-03,0,New_Zealand,0.0
4160,2020-02-03,0,Nigeria,0.0
4234,2020-02-03,0,North_Macedonia,0.0
4317,2020-02-03,0,Norway,0.0
4394,2020-02-03,0,Oman,0.0
4472,2020-02-03,0,Pakistan,0.0
4607,2020-02-03,1,Philippines,0.0
4723,2020-02-03,0,Qatar,0.0
4804,2020-02-03,0,Romania,0.0
4882,2020-02-03,0,Russia,0.0
4981,2020-02-03,0,San_Marino,0.0
5115,2020-02-03,0,Singapore,0.0
5251,2020-02-03,0,South_Korea,0.0
5334,2020-02-03,0,Spain,0.0
5408,2020-02-03,0,Sri_Lanka,0.0
5503,2020-02-03,0,Sweden,0.0
5586,2020-02-03,0,Switzerland,0.0
5667,2020-02-03,0,Taiwan,0.0
5743,2020-02-03,0,Thailand,0.0
5873,2020-02-03,0,United_Arab_Emirates,0.0
5956,2020-02-03,0,United_Kingdom,0.0
6045,2020-02-03,0,United_States_of_America,0.0
6147,2020-02-03,0,Vietnam,0.0
37,2020-02-04,0,Afghanistan,0.0
129,2020-02-04,0,Algeria,0.0
232,2020-02-04,0,Armenia,0.0
315,2020-02-04,0,Australia,0.0
398,2020-02-04,0,Austria,0.0
474,2020-02-04,0,Azerbaijan,0.0
561,2020-02-04,0,Bahrain,0.0
649,2020-02-04,0,Belarus,0.0
732,2020-02-04,0,Belgium,0.0
850,2020-02-04,0,Brazil,0.0
959,2020-02-04,0,Cambodia,0.0
1052,2020-02-04,0,Canada,0.0
1118,2020-02-04,0,Cases_on_an_international_conveyance_Japan,0.0
1232,2020-02-04,426,China,8.0
1355,2020-02-04,0,Croatia,0.0
1457,2020-02-04,0,Czech_Republic,0.0
1550,2020-02-04,0,Denmark,0.0
1628,2020-02-04,0,Dominican_Republic,0.0
1706,2020-02-04,0,Ecuador,0.0
1785,2020-02-04,0,Egypt,0.0
1876,2020-02-04,0,Estonia,0.0
1977,2020-02-04,0,Finland,0.0
2060,2020-02-04,0,France,0.0
2158,2020-02-04,0,Georgia,0.0
2241,2020-02-04,0,Germany,0.0
2334,2020-02-04,0,Greece,0.0
2488,2020-02-04,0,Iceland,0.0
2570,2020-02-04,0,India,0.0
2646,2020-02-04,0,Indonesia,0.0
2729,2020-02-04,0,Iran,0.0
2810,2020-02-04,0,Iraq,0.0
2891,2020-02-04,0,Ireland,0.0
2973,2020-02-04,0,Israel,0.0
3056,2020-02-04,0,Italy,0.0
3149,2020-02-04,0,Japan,0.0
3266,2020-02-04,0,Kuwait,0.0
3365,2020-02-04,0,Lebanon,0.0
3457,2020-02-04,0,Lithuania,0.0
3533,2020-02-04,0,Luxembourg,0.0
3617,2020-02-04,0,Malaysia,0.0
3729,2020-02-04,0,Mexico,0.0
3813,2020-02-04,0,Monaco,0.0
3919,2020-02-04,0,Nepal,0.0
4002,2020-02-04,0,Netherlands,0.0
4081,2020-02-04,0,New_Zealand,0.0
4159,2020-02-04,0,Nigeria,0.0
4233,2020-02-04,0,North_Macedonia,0.0
4316,2020-02-04,0,Norway,0.0
4393,2020-02-04,0,Oman,0.0
4471,2020-02-04,0,Pakistan,0.0
4606,2020-02-04,1,Philippines,0.0
4722,2020-02-04,0,Qatar,0.0
4803,2020-02-04,0,Romania,0.0
4881,2020-02-04,0,Russia,0.0
4980,2020-02-04,0,San_Marino,0.0
5114,2020-02-04,0,Singapore,0.0
5250,2020-02-04,0,South_Korea,0.0
5333,2020-02-04,0,Spain,0.0
5407,2020-02-04,0,Sri_Lanka,0.0
5502,2020-02-04,0,Sweden,0.0
5585,2020-02-04,0,Switzerland,0.0
5666,2020-02-04,0,Taiwan,0.0
5742,2020-02-04,0,Thailand,0.0
5872,2020-02-04,0,United_Arab_Emirates,0.0
5955,2020-02-04,0,United_Kingdom,0.0
6044,2020-02-04,0,United_States_of_America,0.0
6146,2020-02-04,0,Vietnam,0.0
36,2020-02-05,0,Afghanistan,0.0
128,2020-02-05,0,Algeria,0.0
231,2020-02-05,0,Armenia,0.0
314,2020-02-05,0,Australia,0.0
397,2020-02-05,0,Austria,0.0
473,2020-02-05,0,Azerbaijan,0.0
560,2020-02-05,0,Bahrain,0.0
648,2020-02-05,0,Belarus,0.0
731,2020-02-05,0,Belgium,0.0
849,2020-02-05,0,Brazil,0.0
958,2020-02-05,0,Cambodia,0.0
1051,2020-02-05,0,Canada,0.0
1117,2020-02-05,0,Cases_on_an_international_conveyance_Japan,0.0
1231,2020-02-05,492,China,9.0
1354,2020-02-05,0,Croatia,0.0
1456,2020-02-05,0,Czech_Republic,0.0
1549,2020-02-05,0,Denmark,0.0
1627,2020-02-05,0,Dominican_Republic,0.0
1705,2020-02-05,0,Ecuador,0.0
1784,2020-02-05,0,Egypt,0.0
1875,2020-02-05,0,Estonia,0.0
1976,2020-02-05,0,Finland,0.0
2059,2020-02-05,0,France,0.0
2157,2020-02-05,0,Georgia,0.0
2240,2020-02-05,0,Germany,0.0
2333,2020-02-05,0,Greece,0.0
2487,2020-02-05,0,Iceland,0.0
2569,2020-02-05,0,India,0.0
2645,2020-02-05,0,Indonesia,0.0
2728,2020-02-05,0,Iran,0.0
2809,2020-02-05,0,Iraq,0.0
2890,2020-02-05,0,Ireland,0.0
2972,2020-02-05,0,Israel,0.0
3055,2020-02-05,0,Italy,0.0
3148,2020-02-05,0,Japan,0.0
3265,2020-02-05,0,Kuwait,0.0
3364,2020-02-05,0,Lebanon,0.0
3456,2020-02-05,0,Lithuania,0.0
3532,2020-02-05,0,Luxembourg,0.0
3616,2020-02-05,0,Malaysia,0.0
3728,2020-02-05,0,Mexico,0.0
3812,2020-02-05,0,Monaco,0.0
3918,2020-02-05,0,Nepal,0.0
4001,2020-02-05,0,Netherlands,0.0
4080,2020-02-05,0,New_Zealand,0.0
4158,2020-02-05,0,Nigeria,0.0
4232,2020-02-05,0,North_Macedonia,0.0
4315,2020-02-05,0,Norway,0.0
4392,2020-02-05,0,Oman,0.0
4470,2020-02-05,0,Pakistan,0.0
4605,2020-02-05,1,Philippines,0.0
4721,2020-02-05,0,Qatar,0.0
4802,2020-02-05,0,Romania,0.0
4880,2020-02-05,0,Russia,0.0
4979,2020-02-05,0,San_Marino,0.0
5113,2020-02-05,0,Singapore,0.0
5249,2020-02-05,0,South_Korea,0.0
5332,2020-02-05,0,Spain,0.0
5406,2020-02-05,0,Sri_Lanka,0.0
5501,2020-02-05,0,Sweden,0.0
5584,2020-02-05,0,Switzerland,0.0
5665,2020-02-05,0,Taiwan,0.0
5741,2020-02-05,0,Thailand,0.0
5871,2020-02-05,0,United_Arab_Emirates,0.0
5954,2020-02-05,0,United_Kingdom,0.0
6043,2020-02-05,0,United_States_of_America,0.0
6145,2020-02-05,0,Vietnam,0.0
35,2020-02-06,0,Afghanistan,0.0
127,2020-02-06,0,Algeria,0.0
230,2020-02-06,0,Armenia,0.0
313,2020-02-06,0,Australia,0.0
396,2020-02-06,0,Austria,0.0
472,2020-02-06,0,Azerbaijan,0.0
559,2020-02-06,0,Bahrain,0.0
647,2020-02-06,0,Belarus,0.0
730,2020-02-06,0,Belgium,0.0
848,2020-02-06,0,Brazil,0.0
957,2020-02-06,0,Cambodia,0.0
1050,2020-02-06,0,Canada,0.0
1116,2020-02-06,0,Cases_on_an_international_conveyance_Japan,0.0
1230,2020-02-06,564,China,10.0
1353,2020-02-06,0,Croatia,0.0
1455,2020-02-06,0,Czech_Republic,0.0
1548,2020-02-06,0,Denmark,0.0
1626,2020-02-06,0,Dominican_Republic,0.0
1704,2020-02-06,0,Ecuador,0.0
1783,2020-02-06,0,Egypt,0.0
1874,2020-02-06,0,Estonia,0.0
1975,2020-02-06,0,Finland,0.0
2058,2020-02-06,0,France,0.0
2156,2020-02-06,0,Georgia,0.0
2239,2020-02-06,0,Germany,0.0
2332,2020-02-06,0,Greece,0.0
2486,2020-02-06,0,Iceland,0.0
2568,2020-02-06,0,India,0.0
2644,2020-02-06,0,Indonesia,0.0
2727,2020-02-06,0,Iran,0.0
2808,2020-02-06,0,Iraq,0.0
2889,2020-02-06,0,Ireland,0.0
2971,2020-02-06,0,Israel,0.0
3054,2020-02-06,0,Italy,0.0
3147,2020-02-06,0,Japan,0.0
3264,2020-02-06,0,Kuwait,0.0
3363,2020-02-06,0,Lebanon,0.0
3455,2020-02-06,0,Lithuania,0.0
3531,2020-02-06,0,Luxembourg,0.0
3615,2020-02-06,0,Malaysia,0.0
3727,2020-02-06,0,Mexico,0.0
3811,2020-02-06,0,Monaco,0.0
3917,2020-02-06,0,Nepal,0.0
4000,2020-02-06,0,Netherlands,0.0
4079,2020-02-06,0,New_Zealand,0.0
4157,2020-02-06,0,Nigeria,0.0
4231,2020-02-06,0,North_Macedonia,0.0
4314,2020-02-06,0,Norway,0.0
4391,2020-02-06,0,Oman,0.0
4469,2020-02-06,0,Pakistan,0.0
4604,2020-02-06,1,Philippines,0.0
4720,2020-02-06,0,Qatar,0.0
4801,2020-02-06,0,Romania,0.0
4879,2020-02-06,0,Russia,0.0
4978,2020-02-06,0,San_Marino,0.0
5112,2020-02-06,0,Singapore,0.0
5248,2020-02-06,0,South_Korea,0.0
5331,2020-02-06,0,Spain,0.0
5405,2020-02-06,0,Sri_Lanka,0.0
5500,2020-02-06,0,Sweden,0.0
5583,2020-02-06,0,Switzerland,0.0
5664,2020-02-06,0,Taiwan,0.0
5740,2020-02-06,0,Thailand,0.0
5870,2020-02-06,0,United_Arab_Emirates,0.0
5953,2020-02-06,0,United_Kingdom,0.0
6042,2020-02-06,0,United_States_of_America,0.0
6144,2020-02-06,0,Vietnam,0.0
34,2020-02-07,0,Afghanistan,0.0
126,2020-02-07,0,Algeria,0.0
229,2020-02-07,0,Armenia,0.0
312,2020-02-07,0,Australia,0.0
395,2020-02-07,0,Austria,0.0
471,2020-02-07,0,Azerbaijan,0.0
558,2020-02-07,0,Bahrain,0.0
646,2020-02-07,0,Belarus,0.0
729,2020-02-07,0,Belgium,0.0
847,2020-02-07,0,Brazil,0.0
956,2020-02-07,0,Cambodia,0.0
1049,2020-02-07,0,Canada,0.0
1115,2020-02-07,0,Cases_on_an_international_conveyance_Japan,0.0
1229,2020-02-07,637,China,11.0
1352,2020-02-07,0,Croatia,0.0
1454,2020-02-07,0,Czech_Republic,0.0
1547,2020-02-07,0,Denmark,0.0
1625,2020-02-07,0,Dominican_Republic,0.0
1703,2020-02-07,0,Ecuador,0.0
1782,2020-02-07,0,Egypt,0.0
1873,2020-02-07,0,Estonia,0.0
1974,2020-02-07,0,Finland,0.0
2057,2020-02-07,0,France,0.0
2155,2020-02-07,0,Georgia,0.0
2238,2020-02-07,0,Germany,0.0
2331,2020-02-07,0,Greece,0.0
2485,2020-02-07,0,Iceland,0.0
2567,2020-02-07,0,India,0.0
2643,2020-02-07,0,Indonesia,0.0
2726,2020-02-07,0,Iran,0.0
2807,2020-02-07,0,Iraq,0.0
2888,2020-02-07,0,Ireland,0.0
2970,2020-02-07,0,Israel,0.0
3053,2020-02-07,0,Italy,0.0
3146,2020-02-07,0,Japan,0.0
3263,2020-02-07,0,Kuwait,0.0
3362,2020-02-07,0,Lebanon,0.0
3454,2020-02-07,0,Lithuania,0.0
3530,2020-02-07,0,Luxembourg,0.0
3614,2020-02-07,0,Malaysia,0.0
3726,2020-02-07,0,Mexico,0.0
3810,2020-02-07,0,Monaco,0.0
3916,2020-02-07,0,Nepal,0.0
3999,2020-02-07,0,Netherlands,0.0
4078,2020-02-07,0,New_Zealand,0.0
4156,2020-02-07,0,Nigeria,0.0
4230,2020-02-07,0,North_Macedonia,0.0
4313,2020-02-07,0,Norway,0.0
4390,2020-02-07,0,Oman,0.0
4468,2020-02-07,0,Pakistan,0.0
4603,2020-02-07,1,Philippines,0.0
4719,2020-02-07,0,Qatar,0.0
4800,2020-02-07,0,Romania,0.0
4878,2020-02-07,0,Russia,0.0
4977,2020-02-07,0,San_Marino,0.0
5111,2020-02-07,0,Singapore,0.0
5247,2020-02-07,0,South_Korea,0.0
5330,2020-02-07,0,Spain,0.0
5404,2020-02-07,0,Sri_Lanka,0.0
5499,2020-02-07,0,Sweden,0.0
5582,2020-02-07,0,Switzerland,0.0
5663,2020-02-07,0,Taiwan,0.0
5739,2020-02-07,0,Thailand,0.0
5869,2020-02-07,0,United_Arab_Emirates,0.0
5952,2020-02-07,0,United_Kingdom,0.0
6041,2020-02-07,0,United_States_of_America,0.0
6143,2020-02-07,0,Vietnam,0.0
33,2020-02-08,0,Afghanistan,0.0
125,2020-02-08,0,Algeria,0.0
228,2020-02-08,0,Armenia,0.0
311,2020-02-08,0,Australia,0.0
394,2020-02-08,0,Austria,0.0
470,2020-02-08,0,Azerbaijan,0.0
557,2020-02-08,0,Bahrain,0.0
645,2020-02-08,0,Belarus,0.0
728,2020-02-08,0,Belgium,0.0
846,2020-02-08,0,Brazil,0.0
955,2020-02-08,0,Cambodia,0.0
1048,2020-02-08,0,Canada,0.0
1114,2020-02-08,0,Cases_on_an_international_conveyance_Japan,0.0
1228,2020-02-08,723,China,12.0
1351,2020-02-08,0,Croatia,0.0
1453,2020-02-08,0,Czech_Republic,0.0
1546,2020-02-08,0,Denmark,0.0
1624,2020-02-08,0,Dominican_Republic,0.0
1702,2020-02-08,0,Ecuador,0.0
1781,2020-02-08,0,Egypt,0.0
1872,2020-02-08,0,Estonia,0.0
1973,2020-02-08,0,Finland,0.0
2056,2020-02-08,0,France,0.0
2154,2020-02-08,0,Georgia,0.0
2237,2020-02-08,0,Germany,0.0
2330,2020-02-08,0,Greece,0.0
2484,2020-02-08,0,Iceland,0.0
2566,2020-02-08,0,India,0.0
2642,2020-02-08,0,Indonesia,0.0
2725,2020-02-08,0,Iran,0.0
2806,2020-02-08,0,Iraq,0.0
2887,2020-02-08,0,Ireland,0.0
2969,2020-02-08,0,Israel,0.0
3052,2020-02-08,0,Italy,0.0
3145,2020-02-08,0,Japan,0.0
3262,2020-02-08,0,Kuwait,0.0
3361,2020-02-08,0,Lebanon,0.0
3453,2020-02-08,0,Lithuania,0.0
3529,2020-02-08,0,Luxembourg,0.0
3613,2020-02-08,0,Malaysia,0.0
3725,2020-02-08,0,Mexico,0.0
3809,2020-02-08,0,Monaco,0.0
3915,2020-02-08,0,Nepal,0.0
3998,2020-02-08,0,Netherlands,0.0
4077,2020-02-08,0,New_Zealand,0.0
4155,2020-02-08,0,Nigeria,0.0
4229,2020-02-08,0,North_Macedonia,0.0
4312,2020-02-08,0,Norway,0.0
4389,2020-02-08,0,Oman,0.0
4467,2020-02-08,0,Pakistan,0.0
4602,2020-02-08,1,Philippines,0.0
4718,2020-02-08,0,Qatar,0.0
4799,2020-02-08,0,Romania,0.0
4877,2020-02-08,0,Russia,0.0
4976,2020-02-08,0,San_Marino,0.0
5110,2020-02-08,0,Singapore,0.0
5246,2020-02-08,0,South_Korea,0.0
5329,2020-02-08,0,Spain,0.0
5403,2020-02-08,0,Sri_Lanka,0.0
5498,2020-02-08,0,Sweden,0.0
5581,2020-02-08,0,Switzerland,0.0
5662,2020-02-08,0,Taiwan,0.0
5738,2020-02-08,0,Thailand,0.0
5868,2020-02-08,0,United_Arab_Emirates,0.0
5951,2020-02-08,0,United_Kingdom,0.0
6040,2020-02-08,0,United_States_of_America,0.0
6142,2020-02-08,0,Vietnam,0.0
32,2020-02-09,0,Afghanistan,0.0
124,2020-02-09,0,Algeria,0.0
227,2020-02-09,0,Armenia,0.0
310,2020-02-09,0,Australia,0.0
393,2020-02-09,0,Austria,0.0
469,2020-02-09,0,Azerbaijan,0.0
556,2020-02-09,0,Bahrain,0.0
644,2020-02-09,0,Belarus,0.0
727,2020-02-09,0,Belgium,0.0
845,2020-02-09,0,Brazil,0.0
954,2020-02-09,0,Cambodia,0.0
1047,2020-02-09,0,Canada,0.0
1113,2020-02-09,0,Cases_on_an_international_conveyance_Japan,0.0
1227,2020-02-09,812,China,13.0
1350,2020-02-09,0,Croatia,0.0
1452,2020-02-09,0,Czech_Republic,0.0
1545,2020-02-09,0,Denmark,0.0
1623,2020-02-09,0,Dominican_Republic,0.0
1701,2020-02-09,0,Ecuador,0.0
1780,2020-02-09,0,Egypt,0.0
1871,2020-02-09,0,Estonia,0.0
1972,2020-02-09,0,Finland,0.0
2055,2020-02-09,0,France,0.0
2153,2020-02-09,0,Georgia,0.0
2236,2020-02-09,0,Germany,0.0
2329,2020-02-09,0,Greece,0.0
2483,2020-02-09,0,Iceland,0.0
2565,2020-02-09,0,India,0.0
2641,2020-02-09,0,Indonesia,0.0
2724,2020-02-09,0,Iran,0.0
2805,2020-02-09,0,Iraq,0.0
2886,2020-02-09,0,Ireland,0.0
2968,2020-02-09,0,Israel,0.0
3051,2020-02-09,0,Italy,0.0
3144,2020-02-09,0,Japan,0.0
3261,2020-02-09,0,Kuwait,0.0
3360,2020-02-09,0,Lebanon,0.0
3452,2020-02-09,0,Lithuania,0.0
3528,2020-02-09,0,Luxembourg,0.0
3612,2020-02-09,0,Malaysia,0.0
3724,2020-02-09,0,Mexico,0.0
3808,2020-02-09,0,Monaco,0.0
3914,2020-02-09,0,Nepal,0.0
3997,2020-02-09,0,Netherlands,0.0
4076,2020-02-09,0,New_Zealand,0.0
4154,2020-02-09,0,Nigeria,0.0
4228,2020-02-09,0,North_Macedonia,0.0
4311,2020-02-09,0,Norway,0.0
4388,2020-02-09,0,Oman,0.0
4466,2020-02-09,0,Pakistan,0.0
4601,2020-02-09,1,Philippines,0.0
4717,2020-02-09,0,Qatar,0.0
4798,2020-02-09,0,Romania,0.0
4876,2020-02-09,0,Russia,0.0
4975,2020-02-09,0,San_Marino,0.0
5109,2020-02-09,0,Singapore,0.0
5245,2020-02-09,0,South_Korea,0.0
5328,2020-02-09,0,Spain,0.0
5402,2020-02-09,0,Sri_Lanka,0.0
5497,2020-02-09,0,Sweden,0.0
5580,2020-02-09,0,Switzerland,0.0
5661,2020-02-09,0,Taiwan,0.0
5737,2020-02-09,0,Thailand,0.0
5867,2020-02-09,0,United_Arab_Emirates,0.0
5950,2020-02-09,0,United_Kingdom,0.0
6039,2020-02-09,0,United_States_of_America,0.0
6141,2020-02-09,0,Vietnam,0.0
31,2020-02-10,0,Afghanistan,0.0
123,2020-02-10,0,Algeria,0.0
226,2020-02-10,0,Armenia,0.0
309,2020-02-10,0,Australia,0.0
392,2020-02-10,0,Austria,0.0
468,2020-02-10,0,Azerbaijan,0.0
555,2020-02-10,0,Bahrain,0.0
643,2020-02-10,0,Belarus,0.0
726,2020-02-10,0,Belgium,0.0
844,2020-02-10,0,Brazil,0.0
953,2020-02-10,0,Cambodia,0.0
1046,2020-02-10,0,Canada,0.0
1112,2020-02-10,0,Cases_on_an_international_conveyance_Japan,0.0
1226,2020-02-10,909,China,14.0
1349,2020-02-10,0,Croatia,0.0
1451,2020-02-10,0,Czech_Republic,0.0
1544,2020-02-10,0,Denmark,0.0
1622,2020-02-10,0,Dominican_Republic,0.0
1700,2020-02-10,0,Ecuador,0.0
1779,2020-02-10,0,Egypt,0.0
1870,2020-02-10,0,Estonia,0.0
1971,2020-02-10,0,Finland,0.0
2054,2020-02-10,0,France,0.0
2152,2020-02-10,0,Georgia,0.0
2235,2020-02-10,0,Germany,0.0
2328,2020-02-10,0,Greece,0.0
2482,2020-02-10,0,Iceland,0.0
2564,2020-02-10,0,India,0.0
2640,2020-02-10,0,Indonesia,0.0
2723,2020-02-10,0,Iran,0.0
2804,2020-02-10,0,Iraq,0.0
2885,2020-02-10,0,Ireland,0.0
2967,2020-02-10,0,Israel,0.0
3050,2020-02-10,0,Italy,0.0
3143,2020-02-10,0,Japan,0.0
3260,2020-02-10,0,Kuwait,0.0
3359,2020-02-10,0,Lebanon,0.0
3451,2020-02-10,0,Lithuania,0.0
3527,2020-02-10,0,Luxembourg,0.0
3611,2020-02-10,0,Malaysia,0.0
3723,2020-02-10,0,Mexico,0.0
3807,2020-02-10,0,Monaco,0.0
3913,2020-02-10,0,Nepal,0.0
3996,2020-02-10,0,Netherlands,0.0
4075,2020-02-10,0,New_Zealand,0.0
4153,2020-02-10,0,Nigeria,0.0
4227,2020-02-10,0,North_Macedonia,0.0
4310,2020-02-10,0,Norway,0.0
4387,2020-02-10,0,Oman,0.0
4465,2020-02-10,0,Pakistan,0.0
4600,2020-02-10,1,Philippines,0.0
4716,2020-02-10,0,Qatar,0.0
4797,2020-02-10,0,Romania,0.0
4875,2020-02-10,0,Russia,0.0
4974,2020-02-10,0,San_Marino,0.0
5108,2020-02-10,0,Singapore,0.0
5244,2020-02-10,0,South_Korea,0.0
5327,2020-02-10,0,Spain,0.0
5401,2020-02-10,0,Sri_Lanka,0.0
5496,2020-02-10,0,Sweden,0.0
5579,2020-02-10,0,Switzerland,0.0
5660,2020-02-10,0,Taiwan,0.0
5736,2020-02-10,0,Thailand,0.0
5866,2020-02-10,0,United_Arab_Emirates,0.0
5949,2020-02-10,0,United_Kingdom,0.0
6038,2020-02-10,0,United_States_of_America,0.0
6140,2020-02-10,0,Vietnam,0.0
30,2020-02-11,0,Afghanistan,0.0
122,2020-02-11,0,Algeria,0.0
225,2020-02-11,0,Armenia,0.0
308,2020-02-11,0,Australia,0.0
391,2020-02-11,0,Austria,0.0
467,2020-02-11,0,Azerbaijan,0.0
554,2020-02-11,0,Bahrain,0.0
642,2020-02-11,0,Belarus,0.0
725,2020-02-11,0,Belgium,0.0
843,2020-02-11,0,Brazil,0.0
952,2020-02-11,0,Cambodia,0.0
1045,2020-02-11,0,Canada,0.0
1111,2020-02-11,0,Cases_on_an_international_conveyance_Japan,0.0
1225,2020-02-11,1017,China,15.0
1348,2020-02-11,0,Croatia,0.0
1450,2020-02-11,0,Czech_Republic,0.0
1543,2020-02-11,0,Denmark,0.0
1621,2020-02-11,0,Dominican_Republic,0.0
1699,2020-02-11,0,Ecuador,0.0
1778,2020-02-11,0,Egypt,0.0
1869,2020-02-11,0,Estonia,0.0
1970,2020-02-11,0,Finland,0.0
2053,2020-02-11,0,France,0.0
2151,2020-02-11,0,Georgia,0.0
2234,2020-02-11,0,Germany,0.0
2327,2020-02-11,0,Greece,0.0
2481,2020-02-11,0,Iceland,0.0
2563,2020-02-11,0,India,0.0
2639,2020-02-11,0,Indonesia,0.0
2722,2020-02-11,0,Iran,0.0
2803,2020-02-11,0,Iraq,0.0
2884,2020-02-11,0,Ireland,0.0
2966,2020-02-11,0,Israel,0.0
3049,2020-02-11,0,Italy,0.0
3142,2020-02-11,0,Japan,0.0
3259,2020-02-11,0,Kuwait,0.0
3358,2020-02-11,0,Lebanon,0.0
3450,2020-02-11,0,Lithuania,0.0
3526,2020-02-11,0,Luxembourg,0.0
3610,2020-02-11,0,Malaysia,0.0
3722,2020-02-11,0,Mexico,0.0
3806,2020-02-11,0,Monaco,0.0
3912,2020-02-11,0,Nepal,0.0
3995,2020-02-11,0,Netherlands,0.0
4074,2020-02-11,0,New_Zealand,0.0
4152,2020-02-11,0,Nigeria,0.0
4226,2020-02-11,0,North_Macedonia,0.0
4309,2020-02-11,0,Norway,0.0
4386,2020-02-11,0,Oman,0.0
4464,2020-02-11,0,Pakistan,0.0
4599,2020-02-11,1,Philippines,0.0
4715,2020-02-11,0,Qatar,0.0
4796,2020-02-11,0,Romania,0.0
4874,2020-02-11,0,Russia,0.0
4973,2020-02-11,0,San_Marino,0.0
5107,2020-02-11,0,Singapore,0.0
5243,2020-02-11,0,South_Korea,0.0
5326,2020-02-11,0,Spain,0.0
